ticker,date,status
AMC,2021-05-27,unchanged
AMC,2021-05-28,unchanged
AMC,2021-06-02,unchanged
AMC,2021-08-24,unchanged
AMC,2022-03-28,unchanged
AMC,2022-05-12,unchanged
AMC,2023-02-27,unchanged
AMC,2023-07-24,unchanged
AMC,2024-05-13,unchanged
AMC,2024-05-14,unchanged
AMC,2024-06-03,unchanged
AMCX,2021-02-26,unchanged
AMCX,2023-02-17,unchanged
AMCX,nan,unchanged
AMD,nan,unchanged
AMDG,nan,unchanged
AMDL,nan,unchanged
AMDU,nan,unchanged
AMIX,2024-02-16,unchanged
AMIX,2024-03-14,unchanged
AMIX,2024-07-03,unchanged
AMIX,2024-07-15,unchanged
AMIX,2024-07-17,unchanged
AMIX,2024-07-19,unchanged
AMIX,2024-08-30,unchanged
AMIX,2024-10-28,unchanged
AMIX,2024-10-31,unchanged
AMIX,2024-12-30,unchanged
AMIX,nan,unchanged
AMLX,2022-06-03,unchanged
AMLX,2022-09-08,unchanged
AMLX,2024-10-18,unchanged
AMLX,nan,unchanged
AMOD,2024-12-19,unchanged
AMOD,2024-12-20,unchanged
AMOD,nan,unchanged
AMPG,2024-11-22,unchanged
AMPG,2024-12-11,unchanged
AMPG,2024-12-12,unchanged
AMPG,2024-12-13,unchanged
AMPG,2024-12-24,unchanged
AMPG,2024-12-26,unchanged
AMPGW,2021-02-18,unchanged
AMPGW,2021-02-19,unchanged
AMPGW,2021-02-23,unchanged
AMPGW,2021-03-01,unchanged
AMPGW,2021-03-05,unchanged
AMPGW,2021-03-08,unchanged
AMPGW,2021-03-12,unchanged
AMPGW,2021-03-29,unchanged
AMPGW,2021-05-13,unchanged
AMPGW,2021-07-28,unchanged
AMPGW,2021-11-19,unchanged
AMPGW,2021-11-24,unchanged
AMPGW,2021-12-10,unchanged
AMPGW,2022-03-10,unchanged
AMPGW,2024-12-24,unchanged
AMPGW,2024-12-26,unchanged
AMPGW,2024-12-27,unchanged
AMPGW,nan,unchanged
AMPX,2022-09-16,unchanged
AMPX,2022-09-20,unchanged
AMPX,2022-09-22,unchanged
AMPX,2022-09-23,unchanged
AMPX,2022-10-19,unchanged
AMPX,2022-10-21,unchanged
AMPX,2023-03-23,unchanged
AMPX,2023-09-18,unchanged
AMPX,2023-11-10,unchanged
AMPX,2024-09-23,unchanged
AMPX,2024-11-08,unchanged
AMPX,2024-11-11,unchanged
AMPX,nan,unchanged
AMPX.WS,nan,unchanged
AMPY,2020-04-29,unchanged
AMPY,2020-06-04,unchanged
AMPY,2020-06-15,unchanged
AMPY,2020-07-15,unchanged
AMPY,2020-07-22,unchanged
AMPY,2020-09-29,unchanged
AMPY,2021-01-12,unchanged
AMRC,2024-05-08,unchanged
AMRC,nan,unchanged
AMRK,2020-03-26,unchanged
AMRN,2020-04-01,unchanged
AMRN,2024-01-10,unchanged
AMRN,nan,unchanged
AMRX,2020-05-11,unchanged
AMSC,2021-06-04,unchanged
AMSC,2023-07-28,unchanged
AMSC,2023-08-01,unchanged
AMSC,2024-01-25,unchanged
AMSC,2024-05-30,unchanged
AMSC,nan,unchanged
AMST,2021-01-29,unchanged
AMST,2021-02-16,unchanged
AMST,2021-06-10,unchanged
AMST,2021-06-11,unchanged
AMST,2021-06-29,unchanged
AMST,2022-05-10,unchanged
AMST,2022-08-23,unchanged
AMST,2022-12-12,unchanged
AMST,2022-12-13,unchanged
AMST,2023-01-19,unchanged
AMST,2023-01-26,unchanged
AMST,2023-01-27,unchanged
AMST,2023-02-14,unchanged
AMST,2023-04-03,unchanged
AMST,2023-04-06,unchanged
AMST,2023-04-13,unchanged
AMST,2023-12-21,unchanged
AMST,2024-04-24,unchanged
AMST,2024-08-12,unchanged
AMST,2024-12-02,unchanged
AMST,nan,unchanged
AMTD,2022-02-23,unchanged
AMTD,2022-07-22,unchanged
AMTD,2022-07-28,unchanged
AMTD,2022-07-29,unchanged
AMTD,2022-08-01,unchanged
AMTD,2022-08-02,unchanged
AMTD,2022-08-03,unchanged
AMTD,2022-08-05,unchanged
AMTD,2022-08-16,unchanged
AMTD,2022-09-14,unchanged
AMTD,2023-01-05,unchanged
AMTD,nan,unchanged
AMTX,2020-01-28,unchanged
AMTX,2020-03-20,unchanged
AMTX,2020-05-01,unchanged
AMTX,2020-07-27,unchanged
AMTX,2020-07-30,unchanged
AMTX,2020-08-03,unchanged
AMTX,2020-08-05,unchanged
AMTX,2020-08-06,unchanged
AMTX,2020-08-11,unchanged
AMTX,2020-08-12,unchanged
AMTX,2020-09-01,unchanged
AMTX,2020-12-03,unchanged
AMTX,2020-12-22,unchanged
AMTX,2021-01-25,unchanged
AMTX,2021-03-01,unchanged
AMTX,2021-03-02,unchanged
AMTX,2021-03-09,unchanged
AMTX,2023-05-19,unchanged
AMTX,2023-05-22,unchanged
AMTX,2024-03-21,unchanged
AMTX,2024-03-22,unchanged
AMTX,2024-11-12,unchanged
AMUU,nan,unchanged
AMWD,2020-03-24,unchanged
AMWL,2024-02-15,unchanged
AMWL,2024-07-02,unchanged
AMWL,2024-07-11,unchanged
AMWL,2024-08-01,unchanged
ANAB,2020-10-14,unchanged
ANAB,nan,unchanged
ANEB,2022-06-22,unchanged
ANEB,2022-10-25,unchanged
ANEB,2022-12-05,unchanged
ANEB,2022-12-19,unchanged
ANEB,2023-09-12,unchanged
ANEB,2023-10-17,unchanged
ANEB,2023-12-21,unchanged
ANEB,2024-06-21,unchanged
ANEB,2024-09-20,unchanged
ANEB,2024-12-23,unchanged
ANEB,2024-12-24,unchanged
ANEB,nan,unchanged
ANF,2023-05-24,unchanged
ANF,nan,unchanged
ANGH,2022-02-07,unchanged
ANGH,2022-02-10,unchanged
ANGH,2022-02-17,unchanged
ANGH,2022-02-25,unchanged
ANGH,2022-04-05,unchanged
ANGH,2022-07-27,unchanged
ANGH,2023-03-07,unchanged
ANGH,2023-05-02,unchanged
ANGH,2023-11-20,unchanged
ANGH,2023-11-21,unchanged
ANGH,2024-03-20,unchanged
ANGH,2024-03-21,unchanged
ANGH,nan,unchanged
ANGHW,2022-02-07,unchanged
ANGHW,2022-02-17,unchanged
ANGI,2024-08-07,unchanged
ANGI,nan,unchanged
ANGO,2024-12-09,unchanged
ANGO,nan,unchanged
ANGX,nan,unchanged
ANIP,2020-03-17,unchanged
ANIP,2021-11-01,unchanged
ANIP,2023-05-08,unchanged
ANIX,2020-06-30,unchanged
ANIX,2020-12-10,unchanged
ANIX,2021-03-12,unchanged
ANL,2024-04-08,unchanged
ANL,2024-09-04,unchanged
ANL,2024-11-08,unchanged
ANNA,2024-12-20,unchanged
ANNA,nan,unchanged
ANNX,2023-05-26,unchanged
ANNX,2023-12-21,unchanged
ANNX,2024-03-13,unchanged
ANNX,2024-06-04,unchanged
ANNX,nan,unchanged
ANPA,nan,unchanged
ANRO,nan,unchanged
ANTX,2022-05-16,unchanged
ANTX,2022-05-26,unchanged
ANTX,2022-08-12,unchanged
ANTX,2022-09-27,unchanged
ANTX,2023-05-16,unchanged
ANVS,2020-02-13,unchanged
ANVS,2020-03-24,unchanged
ANVS,2020-04-03,unchanged
ANVS,2020-05-18,unchanged
ANVS,2020-06-16,unchanged
ANVS,2020-07-07,unchanged
ANVS,2021-02-02,unchanged
ANVS,2021-02-04,unchanged
ANVS,2021-02-17,unchanged
ANVS,2021-03-16,unchanged
ANVS,2021-05-21,unchanged
ANVS,2021-06-01,unchanged
ANVS,2021-06-07,unchanged
ANVS,2022-06-08,unchanged
ANVS,2022-09-12,unchanged
ANVS,2023-12-22,unchanged
ANVS,2023-12-27,unchanged
ANVS,2024-03-20,unchanged
ANVS,2024-04-26,unchanged
ANVS,2024-05-09,unchanged
ANVS,2024-07-02,unchanged
ANVS,2024-07-05,unchanged
ANVS,2024-07-08,unchanged
ANVS,nan,unchanged
ANY,2020-03-25,unchanged
ANY,2020-04-16,unchanged
ANY,2020-05-05,unchanged
ANY,2020-05-11,unchanged
ANY,2020-06-26,unchanged
ANY,2020-07-10,unchanged
ANY,2020-07-13,unchanged
ANY,2020-08-28,unchanged
ANY,2021-01-07,unchanged
ANY,2021-01-25,unchanged
ANY,2021-06-03,unchanged
ANY,2021-06-10,unchanged
ANY,2021-08-06,unchanged
ANY,2021-08-09,unchanged
ANY,2021-08-30,unchanged
ANY,2021-09-02,unchanged
ANY,2021-09-15,unchanged
ANY,2022-02-04,unchanged
ANY,2022-03-28,unchanged
ANY,2022-04-05,unchanged
ANY,2022-07-07,unchanged
ANY,2023-01-10,unchanged
ANY,2023-01-12,unchanged
ANY,2023-12-01,unchanged
ANY,2023-12-04,unchanged
ANY,2023-12-05,unchanged
ANY,2023-12-20,unchanged
ANY,2023-12-27,unchanged
ANY,2024-05-20,unchanged
ANY,2024-11-11,unchanged
AOSL,2020-08-12,unchanged
AOSL,2024-11-21,unchanged
AP,2020-03-12,unchanged
AP,2020-04-02,unchanged
AP,2024-07-10,unchanged
APA,2020-03-24,unchanged
APA,2020-04-02,unchanged
APA,2020-04-09,unchanged
APACU,2024-03-28,unchanged
APACU,2024-04-02,unchanged
APED,nan,unchanged
APEI,2020-08-11,unchanged
APEI,2023-11-08,unchanged
APEI,2024-03-06,unchanged
APEI,2024-05-08,unchanged
APEI,nan,unchanged
APGE,2024-03-05,unchanged
API,2021-02-01,unchanged
API,2022-03-16,unchanged
API,2024-10-02,unchanged
API,2024-11-08,unchanged
API,2024-11-27,unchanged
APLD,2022-03-28,unchanged
APLD,2022-03-29,unchanged
APLD,2022-05-20,unchanged
APLD,2022-07-19,unchanged
APLD,2022-07-20,unchanged
APLD,2023-05-16,unchanged
APLD,2024-09-05,unchanged
APLD,2024-09-09,unchanged
APLD,nan,unchanged
APLM,2023-04-11,unchanged
APLM,2023-04-25,unchanged
APLM,2023-05-01,unchanged
APLM,2023-06-01,unchanged
APLM,2023-06-02,unchanged
APLM,2023-10-27,unchanged
APLM,2023-11-16,unchanged
APLM,2024-05-29,unchanged
APLM,2024-07-17,unchanged
APLM,2024-08-13,unchanged
APLM,2024-11-18,unchanged
APLM,2024-12-02,unchanged
APLM,nan,unchanged
APLS,2020-01-07,unchanged
APLS,2023-08-23,unchanged
APLT,2020-01-08,unchanged
APLT,2021-02-01,unchanged
APLT,2022-03-24,unchanged
APLT,2022-11-30,unchanged
APLT,2023-04-24,unchanged
APLT,2023-04-27,unchanged
APLT,2023-09-06,unchanged
APLT,2023-09-26,unchanged
APLT,2024-02-15,unchanged
APLT,2024-02-16,unchanged
APLT,2024-02-28,unchanged
APLT,2024-09-18,unchanged
APLT,nan,unchanged
APM,2020-03-31,unchanged
APM,2020-06-09,unchanged
APM,2020-09-29,unchanged
APM,2021-01-20,unchanged
APM,2021-05-24,unchanged
APM,2022-01-20,unchanged
APM,2022-01-25,unchanged
APM,2022-11-03,unchanged
APM,2022-12-30,unchanged
APM,2023-04-14,unchanged
APM,2023-05-03,unchanged
APM,2023-08-25,unchanged
APM,2024-01-26,unchanged
APM,2024-03-06,unchanged
APM,2024-03-08,unchanged
APM,2024-03-14,unchanged
APM,2024-03-19,unchanged
APM,2024-12-31,unchanged
APM,nan,unchanged
APO,2020-03-25,unchanged
APOpA,2023-08-16,unchanged
APP,2022-05-12,unchanged
APP,2023-02-09,unchanged
APP,2023-08-10,unchanged
APP,2024-11-07,unchanged
APP,nan,unchanged
APPF,2020-03-17,unchanged
APPF,2024-01-26,unchanged
APPN,2020-11-25,unchanged
APPN,2022-05-10,unchanged
APPS,2020-06-03,unchanged
APPS,2020-08-06,unchanged
APPS,2021-02-04,unchanged
APPS,2022-11-10,unchanged
APPS,2024-08-08,unchanged
APPS,nan,unchanged
APPX,nan,unchanged
APRE,2021-06-16,unchanged
APRE,2022-07-08,unchanged
APRE,2022-09-13,unchanged
APRE,2023-01-05,unchanged
APRE,2023-07-18,unchanged
APRE,2023-12-29,unchanged
APRE,2024-10-16,unchanged
APRE,nan,unchanged
APTV,2020-03-19,unchanged
APVO,2021-11-23,unchanged
APVO,2024-03-07,unchanged
APVO,2024-05-01,unchanged
APVO,2024-05-02,unchanged
APVO,2024-07-01,unchanged
APVO,2024-07-17,unchanged
APVO,2024-10-21,unchanged
APVO,2024-10-22,unchanged
APVO,2024-10-29,unchanged
APVO,2024-11-20,unchanged
APVO,2024-12-12,unchanged
APVO,nan,unchanged
APWC,2020-06-17,unchanged
APWC,2020-06-30,unchanged
APWC,2020-09-24,unchanged
APWC,2020-09-25,unchanged
APWC,2020-10-06,unchanged
APWC,2020-11-13,unchanged
APWC,2021-01-12,unchanged
APWC,2021-01-22,unchanged
APWC,2022-03-08,unchanged
APWC,2022-08-03,unchanged
APXT,2020-11-27,unchanged
APXTU,2020-11-24,unchanged
APXTU,2020-11-27,unchanged
APXTU,2020-11-30,unchanged
APXTW,2020-06-03,unchanged
APXTW,2020-06-30,unchanged
APXTW,2020-09-17,unchanged
APXTW,2020-11-23,unchanged
APXTW,2020-11-27,unchanged
APXTW,2020-11-30,unchanged
APYX,2022-05-26,unchanged
APYX,2023-05-12,unchanged
APYX,2023-11-16,unchanged
APYX,2024-05-09,unchanged
APYX,nan,unchanged
AQB,2020-03-02,unchanged
AQB,2020-11-30,unchanged
AQB,2020-12-04,unchanged
AQB,2020-12-07,unchanged
AQB,2022-03-10,unchanged
AQB,2023-10-04,unchanged
AQB,2023-11-22,unchanged
AQB,2023-12-04,unchanged
AQB,2024-01-22,unchanged
AQB,2024-09-19,unchanged
AQB,nan,unchanged
AQMS,2020-10-06,unchanged
AQMS,2020-11-24,unchanged
AQMS,2020-12-18,unchanged
AQMS,2020-12-22,unchanged
AQMS,2020-12-28,unchanged
AQMS,2021-01-19,unchanged
AQMS,2021-02-17,unchanged
AQMS,2022-03-08,unchanged
AQMS,2022-06-16,unchanged
AQMS,2022-12-29,unchanged
AQMS,2023-06-29,unchanged
AQMS,2024-04-01,unchanged
AQMS,2024-11-21,unchanged
AQMS,2024-11-22,unchanged
AQMS,2024-11-25,unchanged
AQMS,2024-12-20,unchanged
AQMS,nan,unchanged
AQST,2020-04-08,unchanged
AQST,2022-08-09,unchanged
AR,2020-03-13,unchanged
AR,2020-04-08,unchanged
AR,2020-04-20,unchanged
ARAI,nan,unchanged
ARAY,2024-08-15,unchanged
ARBB,2023-07-14,unchanged
ARBB,2023-12-26,unchanged
ARBB,2024-02-06,unchanged
ARBB,2024-02-13,unchanged
ARBB,2024-04-19,unchanged
ARBB,2024-09-16,unchanged
ARBB,2024-10-25,unchanged
ARBB,2024-11-06,unchanged
ARBB,nan,unchanged
ARBE,2021-11-08,unchanged
ARBE,2023-02-21,unchanged
ARBE,2024-03-19,unchanged
ARBE,2024-03-21,unchanged
ARBE,nan,unchanged
ARBEW,2021-11-05,unchanged
ARBEW,2021-11-08,unchanged
ARBEW,2021-11-11,unchanged
ARBEW,2021-11-29,unchanged
ARBEW,2022-02-09,unchanged
ARBEW,2022-04-25,unchanged
ARBEW,nan,unchanged
ARBK,2022-10-25,unchanged
ARBK,2022-10-26,unchanged
ARBK,2022-12-30,unchanged
ARBK,2023-01-05,unchanged
ARBK,2023-01-12,unchanged
ARBK,2023-02-06,unchanged
ARBK,2023-06-21,unchanged
ARBK,2023-06-23,unchanged
ARBK,2023-07-12,unchanged
ARBK,2023-12-04,unchanged
ARBK,2023-12-22,unchanged
ARBK,2024-03-28,unchanged
ARBKL,2022-11-23,unchanged
ARBKL,2022-12-28,unchanged
ARBKL,2022-12-29,unchanged
ARBKL,2023-01-17,unchanged
ARBKL,nan,unchanged
ARCO,2020-03-24,unchanged
ARCT,2020-03-16,unchanged
ARCT,2020-04-27,unchanged
ARCT,2020-11-27,unchanged
ARCT,2021-01-07,unchanged
ARCT,2021-08-03,unchanged
ARCT,2021-08-10,unchanged
ARCT,2022-11-02,unchanged
ARCT,2023-03-29,unchanged
ARCT,2023-11-15,unchanged
ARCT,nan,unchanged
ARDX,2021-11-30,unchanged
ARDX,2021-12-01,unchanged
ARDX,2021-12-02,unchanged
ARDX,2022-04-25,unchanged
ARDX,2022-11-14,unchanged
ARDX,2022-11-17,unchanged
ARDX,2023-03-03,unchanged
ARDX,2024-01-08,unchanged
ARDX,2024-05-03,unchanged
ARDX,nan,unchanged
AREB,2023-06-27,unchanged
AREB,2023-09-07,unchanged
AREB,2024-01-25,unchanged
AREB,2024-02-26,unchanged
AREB,2024-06-21,unchanged
AREB,2024-07-15,unchanged
AREB,2024-07-17,unchanged
AREB,2024-09-30,unchanged
AREB,2024-10-29,unchanged
AREB,2024-11-06,unchanged
AREB,2024-12-20,unchanged
AREB,nan,unchanged
AREC,2020-07-06,unchanged
AREC,2020-07-24,unchanged
AREC,2020-10-07,unchanged
AREC,2020-11-24,unchanged
AREC,2021-02-02,unchanged
AREC,2021-02-03,unchanged
AREC,2021-02-05,unchanged
AREC,2021-03-17,unchanged
AREC,2021-10-04,unchanged
AREC,2023-11-15,unchanged
AREC,2024-06-14,unchanged
AREC,nan,unchanged
ARGX,2020-05-26,unchanged
ARGX,2023-07-17,unchanged
ARHS,2022-08-11,unchanged
ARHS,nan,unchanged
ARI,2020-03-25,unchanged
ARI,2020-03-26,unchanged
ARKOW,2021-02-02,unchanged
ARKOW,2024-01-31,unchanged
ARKOW,2024-08-16,unchanged
ARKR,2020-03-24,unchanged
ARKR,2020-04-14,unchanged
ARKR,2020-11-24,unchanged
ARL,2021-07-15,unchanged
ARLO,2020-02-25,unchanged
ARLO,2020-07-21,unchanged
ARLO,2020-07-29,unchanged
ARLO,2020-08-06,unchanged
ARLO,2020-12-01,unchanged
ARLO,2020-12-03,unchanged
ARLO,2022-03-02,unchanged
ARLO,2023-03-08,unchanged
ARLO,2023-05-12,unchanged
ARLP,2020-03-19,unchanged
ARLP,2020-06-08,unchanged
ARM,2024-02-08,unchanged
ARM,2024-02-12,unchanged
ARMG,nan,unchanged
ARMK,2020-03-19,unchanged
AROC,2020-03-19,unchanged
ARQ,2024-03-13,unchanged
ARQQ,2021-09-08,unchanged
ARQQ,2021-09-16,unchanged
ARQQ,2021-09-20,unchanged
ARQQ,2021-09-21,unchanged
ARQQ,2022-09-12,unchanged
ARQQ,2022-11-07,unchanged
ARQQ,2023-02-06,unchanged
ARQQ,2023-11-14,unchanged
ARQQ,2024-10-16,unchanged
ARQQ,2024-10-22,unchanged
ARQQ,2024-11-21,unchanged
ARQQ,2024-11-22,unchanged
ARQQ,2024-11-25,unchanged
ARQQ,2024-12-02,unchanged
ARQQ,2024-12-26,unchanged
ARQQ,nan,unchanged
ARQQW,2021-09-08,unchanged
ARQQW,2021-09-16,unchanged
ARQQW,2021-09-21,unchanged
ARQQW,2021-09-22,unchanged
ARQQW,2021-10-26,unchanged
ARQQW,2021-11-17,unchanged
ARQQW,2021-12-22,unchanged
ARQQW,2022-02-24,unchanged
ARQQW,2022-03-14,unchanged
ARQQW,2022-03-15,unchanged
ARQQW,2022-05-11,unchanged
ARQQW,2022-09-12,unchanged
ARQQW,2022-09-14,unchanged
ARQQW,2022-11-07,unchanged
ARQQW,2022-11-08,unchanged
ARQQW,2022-12-01,unchanged
ARQQW,2024-12-19,unchanged
ARQQW,2024-12-20,unchanged
ARQQW,2024-12-23,unchanged
ARQQW,2024-12-26,unchanged
ARQQW,2024-12-27,unchanged
ARQQW,nan,unchanged
ARQT,2020-03-19,unchanged
ARQT,2020-03-20,unchanged
ARQT,2020-06-19,unchanged
ARQT,2021-02-01,unchanged
ARQT,2023-12-18,unchanged
ARQT,nan,unchanged
ARR,2020-03-20,unchanged
ARR,2020-03-26,unchanged
ARR,2020-04-06,unchanged
ARRY,2022-07-28,unchanged
ARRY,2023-08-09,unchanged
ARRpC,2020-03-19,unchanged
ARRpC,2020-03-26,unchanged
ARTL,2020-02-03,unchanged
ARTL,2020-03-02,unchanged
ARTL,2020-03-20,unchanged
ARTL,2020-03-25,unchanged
ARTL,2020-04-14,unchanged
ARTL,2020-04-22,unchanged
ARTL,2020-05-04,unchanged
ARTL,2020-06-02,unchanged
ARTL,2020-07-02,unchanged
ARTL,2020-08-26,unchanged
ARTL,2020-09-08,unchanged
ARTL,2020-09-29,unchanged
ARTL,2020-10-01,unchanged
ARTL,2020-10-05,unchanged
ARTL,2021-02-02,unchanged
ARTL,2021-02-10,unchanged
ARTL,2021-02-12,unchanged
ARTL,2021-03-09,unchanged
ARTL,2021-03-10,unchanged
ARTL,2021-11-01,unchanged
ARTL,2022-04-13,unchanged
ARTL,2022-08-16,unchanged
ARTL,2023-09-06,unchanged
ARTL,nan,unchanged
ARTV,nan,unchanged
ARTW,2020-01-23,unchanged
ARTW,2020-02-04,unchanged
ARTW,2020-02-11,unchanged
ARTW,2020-04-13,unchanged
ARTW,2020-05-20,unchanged
ARTW,2020-06-12,unchanged
ARTW,2020-06-17,unchanged
ARTW,2020-09-18,unchanged
ARTW,2021-02-17,unchanged
ARTW,2024-12-26,unchanged
ARTW,2024-12-30,unchanged
ARVN,2020-12-14,unchanged
ARVN,2023-12-06,unchanged
ARWR,2020-03-19,unchanged
ARWR,2020-09-16,unchanged
ASAN,2022-09-08,unchanged
ASAN,2024-12-06,unchanged
ASLE,2020-12-28,unchanged
ASMB,2023-10-17,unchanged
ASMG,nan,unchanged
ASNS,2023-04-19,unchanged
ASNS,2023-05-02,unchanged
ASNS,2023-05-04,unchanged
ASNS,2023-05-09,unchanged
ASNS,2023-09-12,unchanged
ASNS,2023-10-17,unchanged
ASNS,2023-11-03,unchanged
ASNS,2024-05-23,unchanged
ASNS,2024-06-05,unchanged
ASNS,2024-06-18,unchanged
ASNS,2024-06-28,unchanged
ASNS,2024-08-20,unchanged
ASNS,2024-12-31,unchanged
ASNS,nan,unchanged
ASPCU,2024-11-08,unchanged
ASPI,2022-11-25,unchanged
ASPI,2023-07-28,unchanged
ASPI,2023-08-01,unchanged
ASPI,2024-10-30,unchanged
ASPI,nan,unchanged
ASPN,2020-10-01,unchanged
ASPN,2022-06-30,unchanged
ASPN,2024-05-02,unchanged
ASPN,2024-08-08,unchanged
ASPS,2021-05-05,unchanged
ASPS,2024-10-23,unchanged
ASPS,nan,unchanged
ASRT,2020-02-07,unchanged
ASRT,2020-05-11,unchanged
ASRT,2020-05-28,unchanged
ASRT,2021-01-21,unchanged
ASRT,2021-02-09,unchanged
ASRT,2021-11-05,unchanged
ASST,2023-02-13,unchanged
ASST,2023-02-27,unchanged
ASST,2023-03-03,unchanged
ASST,2023-04-21,unchanged
ASST,2023-06-12,unchanged
ASST,2023-06-21,unchanged
ASST,2023-10-11,unchanged
ASST,2023-11-07,unchanged
ASST,2023-11-27,unchanged
ASST,2023-11-28,unchanged
ASST,2023-12-20,unchanged
ASST,2023-12-21,unchanged
ASST,2023-12-22,unchanged
ASST,2023-12-28,unchanged
ASST,2024-02-01,unchanged
ASST,2024-02-02,unchanged
ASST,2024-03-21,unchanged
ASST,2024-06-05,unchanged
ASST,2024-08-26,unchanged
ASST,2024-08-28,unchanged
ASST,2024-09-03,unchanged
ASST,2024-09-04,unchanged
ASST,2024-12-09,unchanged
ASST,nan,unchanged
ASTC,2020-03-25,unchanged
ASTC,2020-03-27,unchanged
ASTC,2020-04-02,unchanged
ASTC,2020-04-09,unchanged
ASTC,2020-09-09,unchanged
ASTC,2020-10-21,unchanged
ASTC,2020-10-28,unchanged
ASTC,2021-04-07,unchanged
ASTC,nan,unchanged
ASTE,2020-08-05,unchanged
ASTH,nan,unchanged
ASTI,2023-09-12,unchanged
ASTI,2023-10-24,unchanged
ASTI,2024-02-26,unchanged
ASTI,2024-03-08,unchanged
ASTI,2024-05-16,unchanged
ASTI,2024-05-22,unchanged
ASTI,2024-05-23,unchanged
ASTI,2024-06-03,unchanged
ASTI,2024-06-21,unchanged
ASTI,2024-12-30,unchanged
ASTI,nan,unchanged
ASTLW,2022-06-15,unchanged
ASTLW,2022-11-18,unchanged
ASTLW,nan,unchanged
ASTS,2021-06-08,unchanged
ASTS,2021-06-30,unchanged
ASTS,2022-03-09,unchanged
ASTS,2022-08-11,unchanged
ASTS,2023-11-15,unchanged
ASTS,2024-05-16,unchanged
ASTS,2024-05-29,unchanged
ASTS,2024-08-15,unchanged
ASYS,2024-02-12,unchanged
ATAI,2024-04-03,unchanged
ATAI,nan,unchanged
ATAT,2022-11-17,unchanged
ATEC,2020-03-24,unchanged
ATEC,2020-10-08,unchanged
ATEC,2024-10-31,unchanged
ATEC,nan,unchanged
ATEN,2021-10-29,unchanged
ATER,2021-08-27,unchanged
ATER,2021-08-30,unchanged
ATER,2021-09-01,unchanged
ATER,2021-09-08,unchanged
ATER,2021-09-10,unchanged
ATER,2021-09-13,unchanged
ATER,2021-09-22,unchanged
ATER,2021-11-09,unchanged
ATER,2022-04-04,unchanged
ATER,2022-04-13,unchanged
ATER,2023-01-17,unchanged
ATER,2023-08-11,unchanged
ATER,2024-04-09,unchanged
ATER,2024-06-27,unchanged
ATER,nan,unchanged
ATEX,2020-12-21,unchanged
ATEX,nan,unchanged
ATGL,2023-11-03,unchanged
ATGL,2023-11-15,unchanged
ATGL,2023-11-16,unchanged
ATGL,2023-12-26,unchanged
ATGL,2024-01-05,unchanged
ATGL,2024-04-22,unchanged
ATGL,2024-04-23,unchanged
ATGL,2024-04-29,unchanged
ATGL,2024-05-07,unchanged
ATGL,2024-07-16,unchanged
ATGL,2024-09-16,unchanged
ATGL,2024-09-25,unchanged
ATGL,2024-09-26,unchanged
ATGL,2024-09-30,unchanged
ATGL,2024-10-04,unchanged
ATGL,2024-10-24,unchanged
ATGL,2024-10-28,unchanged
ATGL,2024-11-18,unchanged
ATGL,2024-12-13,unchanged
ATGL,2024-12-26,unchanged
ATGL,nan,unchanged
ATHA,2020-11-04,unchanged
ATHA,2024-07-09,unchanged
ATHA,2024-11-01,unchanged
ATHE,2020-03-11,unchanged
ATHE,2020-03-23,unchanged
ATHE,2020-03-26,unchanged
ATHE,2020-04-22,unchanged
ATHE,2020-05-21,unchanged
ATHE,2020-06-30,unchanged
ATHE,2020-07-01,unchanged
ATHE,2020-08-04,unchanged
ATHE,2020-11-16,unchanged
ATHE,2021-02-02,unchanged
ATHE,2021-07-01,unchanged
ATHE,2021-07-08,unchanged
ATHE,2021-08-04,unchanged
ATHE,2022-01-06,unchanged
ATHE,2023-12-04,unchanged
ATHE,2024-11-29,unchanged
ATHE,2024-12-04,unchanged
ATHE,nan,unchanged
ATHR,nan,unchanged
ATHpA,2020-03-25,unchanged
ATHpB,2020-03-19,unchanged
ATHpB,2020-03-24,unchanged
ATI,2020-03-25,unchanged
ATKR,2020-03-19,unchanged
ATLC,2020-03-24,unchanged
ATLC,2020-03-25,unchanged
ATLN,2024-06-24,unchanged
ATLN,2024-06-26,unchanged
ATLN,2024-07-17,unchanged
ATLN,nan,unchanged
ATLX,2022-11-08,unchanged
ATLX,2023-01-18,unchanged
ATLX,2023-02-21,unchanged
ATLX,2023-02-23,unchanged
ATLX,2023-04-24,unchanged
ATLX,2023-05-05,unchanged
ATLX,2023-05-16,unchanged
ATLX,2024-10-28,unchanged
ATLX,nan,unchanged
ATMV,nan,unchanged
ATMVU,nan,unchanged
ATNI,2020-03-19,unchanged
ATNI,2024-02-23,unchanged
ATOM,2020-02-10,unchanged
ATOM,2020-02-11,unchanged
ATOM,2021-01-05,unchanged
ATOM,2023-04-27,unchanged
ATOM,nan,unchanged
ATON,nan,unchanged
ATOS,2020-03-30,unchanged
ATOS,2020-04-06,unchanged
ATOS,2020-04-16,unchanged
ATOS,2020-05-20,unchanged
ATOS,2020-06-05,unchanged
ATOS,2020-06-22,unchanged
ATOS,2020-07-15,unchanged
ATOS,2020-08-03,unchanged
ATOS,2021-01-21,unchanged
ATOS,2021-01-25,unchanged
ATOS,2021-02-02,unchanged
ATOS,2021-02-04,unchanged
ATOS,2021-06-07,unchanged
